time,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16,neuron_17,neuron_18,neuron_19,neuron_20,neuron_21,neuron_22,neuron_23,neuron_24,neuron_25,neuron_26,neuron_27,neuron_28,neuron_29,neuron_30,neuron_31,neuron_32,neuron_33,neuron_34,neuron_35,neuron_36,
0.00154014,0.18,0.1,0.08,0,0.04,0.08,0.16,0.54,0,0.54,0.36,0.84,0.02,0.06,0.06,0,0.12,0.18,0.04,0.18,0.3,0.36,0,0.48,0.08,0.06,0.06,0,0.42,0.06,0,0.12,0.06,0.5645,0.66,0,
0.00156014,0.06,0.08,0.06,0,0.14,0.18,0.02,0.54,0.06,0.42,0.36,0.72,0.04,0,0.18,0,0.24,0.18,0,0.06,0.3,0.48,0,0.6,0.18,0,0.18,0.06,0.3,0.06,0.04,0.12,0,0.58468,0.54,0,
0.00158014,0.06,0.18,0.04,0.04,0.12,0.16,0,0.54,0.06,0.54,0.36,0.72,0.02,0,0.18,0.06,0.24,0.18,0.04,0.06,0.18,0.48,0.06,0.48,0.16,0,0.18,0.06,0.42,0.06,0,5.55112e-17,0.06,0.60486,0.66,0.12,
0.00160014,0.06,0.16,0.04,0.04,0.1,0.02,0,0.66,0.06,0.42,0.24,0.6,0.04,0.12,0.18,0.06,0.36,0.3,0.04,0.18,0.18,0.48,0.06,0.48,0.26,0,0.18,0.06,0.54,0.06,0.04,0,0,0.62504,0.66,0.12,
0.00162014,0.06,0.26,0.14,0.04,0.2,0,0.04,0.66,0,0.42,0.36,0.72,0.04,0,0.18,0.06,0.24,0.3,0.14,0.18,0.3,0.6,0,0.48,0.36,0,0.3,0,0.54,0.06,0.14,0,0,0.76522,0.66,0,
0.00164014,0.06,0.24,0.24,0.14,0.06,0.04,0.14,0.54,0.12,0.3,0.36,0.72,0.04,0.06,0.06,0,0.24,0.18,0.24,0.3,0.3,0.6,0.12,0.48,0.22,0,0.3,0,0.42,0.06,0,0,0.06,0.9054,0.66,0,
0.00166014,0.06,0.1,0.22,0.12,0.04,0.02,0.24,0.54,0.24,0.3,0.24,0.84,0.04,0.06,0.18,0.06,0.12,0.18,0.34,0.18,0.18,0.6,0,0.36,0.2,0,0.42,0,0.42,0,0,0,0.18,0.92558,0.66,0.06,
0.00168014,0,0.08,0.08,0.22,0.04,0.04,0.34,0.54,0.12,0.18,0.12,0.84,0.02,0.06,0.18,0,0.24,0.3,0.2,0.3,0.06,0.6,0,0.36,0.06,0,0.54,0.06,0.54,0,0,0.12,0.18,0.94576,0.78,0,
0.00170014,0.06,0,0.18,0.2,0,0,0.32,0.54,0.12,0.06,0.24,0.96,0,0,0.18,0.12,0.36,0.18,0.3,0.18,0.06,0.48,0,0.48,0.16,0.06,0.66,0.06,0.54,0.12,0.04,0.12,0.3,0.84594,0.78,0.06,
0.00172014,0.06,0,0.28,0.06,0,0,0.3,0.54,0.24,0.06,0.36,0.96,0.04,0.06,0.3,0.24,0.24,0.18,0.28,0.18,0.06,0.48,0,0.48,0.02,0.06,0.78,0.06,0.54,0.12,0.14,0,0.18,0.86612,0.66,0.06,
0.00174014,0.06,0,0.38,0.04,0.04,0.1,0.4,0.54,0.24,0,0.36,0.06,0.02,0.06,0.18,0.24,0.24,0.06,0.14,0.18,0,0.36,0,0.36,0,0.06,0.78,0.06,0.54,0.24,0.12,0,0.3,0.8863,0.54,0.18,
0.00176014,0.06,0,0.36,0.04,0.02,0,0.26,0.54,0.24,0,0.48,0.06,0,0.18,0.18,0.36,0.24,0,0.12,0.3,0.12,0.36,0.12,0.48,0,0.18,0.78,0.06,0.66,0.36,0,0,0.42,0.90648,0.54,0.06,
0.00178014,0.06,0.04,0.22,0.04,0,0.1,0.36,0.54,0.24,0,0.36,0.06,0,0.3,0.06,0.48,0.36,0,0.22,0.3,0.12,0.36,0,0.48,0.04,0.3,0.9,0.18,0.78,0.36,0,0,0.42,0.92666,0.54,0.06,
0.00180014,0.18,0.04,0.2,0.04,0,0.08,0.34,0.66,0.12,0.12,0.36,0.06,0,0.18,0.06,0.48,0.36,0.06,0.08,0.42,0.12,0.36,0,0.48,0,0.3,0.78,0.18,0.9,0.24,0,0,0.3,0.94684,0.54,0.06,
0.00182014,0.18,0,0.06,0,0,0.06,0.32,0.66,0.24,0.12,0.24,0.18,0.1,0.3,0.06,0.48,0.48,0.06,0,0.42,0.24,0.36,0,0.36,0,0.42,0.78,0.3,0.9,0.12,0,0.12,0.42,0.96702,0.54,0.18,
0.00183014,0.24,0,0,0.06,0,0.12,0.26,0.72,0.18,0.06,0.3,0.24,0.04,0.36,0,0.42,0.42,0,0,0.36,0.18,0.3,0.06,0.42,0.06,0.48,0.84,0.36,0.84,0.06,0,0.06,0.48,0,0.48,0.12,
0.00184014,0.18,0.04,0.04,0.1,0.04,0.04,0.3,0.66,0.12,0.12,0.36,0.3,0.08,0.42,0.06,0.36,0.48,0,0,0.42,0.24,0.24,0,0.36,0,0.42,0.78,0.3,0.78,0.12,0,0,0.54,0.06,0.54,0.18,
0.00186014,0.06,0.14,0,0.08,0.04,0,0.28,0.66,0,0.24,0.24,0.3,0.06,0.42,0.06,0.24,0.48,0,0.1,0.54,0.24,0.36,0.06,0.36,0,0.3,0.9,0.18,0.66,0.12,0,0,0.42,0,0.54,0.3,
0.00188014,0.06,0.12,0.04,0.06,0.04,0.04,0.38,0.66,0,0.12,0.24,0.18,0.16,0.42,0.06,0.24,0.48,0,0.08,0.54,0.12,0.48,0,0.48,0.1,0.3,0.9,0.06,0.78,0.24,0,0.06,0.42,0.12,0.42,0.3,
0.00190014,0.06,0.1,0.02,0.04,0.14,0.14,0.36,0.54,0.12,0,0.12,0.3,0.02,0.3,0,0.24,0.48,0,0.06,0.54,0.12,0.48,0.12,0.48,0.2,0.42,0,0.06,0.78,0.24,0,0.06,0.3,0.12,0.54,0.42,
0.00192014,0.06,0.2,0,0.02,0.24,0,0.34,0.54,0.24,0.06,0,0.3,0,0.42,0,0.36,0.6,0.06,0,0.66,0.12,0.48,0.12,0.48,0.18,0.42,0.06,0.18,0.78,0.24,0,0.06,0.3,0.24,0.54,0.42,
0.00194014,0.18,0.06,0,0.04,0.34,0.04,0.32,0.66,0.24,0.18,0,0.18,0,0.42,0.06,0.24,0.6,0.18,0,0.66,0.12,0.48,0.24,0.36,0.16,0.42,0.18,0.06,0.78,0.12,0.1,0,0.3,0.24,0.54,0.3,
0.00196014,0.18,0,0,0.14,0.32,0.02,0.3,0.78,0.36,0.18,0.06,0.18,0.04,0.54,0,0.24,0.72,0.06,0,0.66,0.12,0.48,0.24,0.36,0.14,0.54,0.06,0.06,0.9,0.12,0.2,0.06,0.42,0.36,0.54,0.3,
0.00198014,0.18,0.04,0.04,0,0.18,0,0.16,0.66,0.24,0.06,0,0.18,0.14,0.66,0,0.24,0.6,0.18,0.1,0.78,0.12,0.36,0.12,0.48,0,0.54,0.06,0.06,0,0.12,0.18,0.06,0.42,0.36,0.54,0.18,
0.00198014,0.18,0.04,0.04,0,0.18,0,0.16,0.66,0.24,0.06,0,0.18,0.14,0.66,0,0.24,0.6,0.18,0.1,0.78,0.12,0.36,0.12,0.48,0,0.54,0.06,0.06,0,0.12,0.18,0.06,0.42,0.36,0.54,0.18,
0.00200014,0.18,0.04,0.14,0.1,0.28,0,0.26,0.54,0.24,0.06,0,0.3,0,0.78,0.06,0.12,0.48,0.18,0.08,0.78,0.24,0.24,0,0.36,0.1,0.66,0.18,0.18,0.06,0.24,0.04,0.06,0.42,0.36,0.66,0.18,
0.00202014,0.18,0.02,0,0,0.26,0.1,0.12,0.42,0.24,0,0,0.42,0,0.78,0.18,0.12,0.36,0.3,0,0.66,0.36,0.24,0.12,0.48,0.08,0.54,0.18,0.18,0,0.36,0.02,0.18,0.54,0.36,0.66,0.3,
0.00204014,0.3,0.12,0,0.1,0.36,0.2,0.1,0.42,0.24,0.06,0,0.54,0.1,0.78,0.06,0.12,0.24,0.3,0.04,0.54,0.24,0.24,0.24,0.6,0.06,0.54,0.18,0.18,0,0.24,0,0.06,0.54,0.36,0.66,0.3,
0.00206014,0.42,0.22,0.1,0.2,0.46,0.18,0.08,0.42,0.24,0.06,0.12,0.42,0.08,0.9,0.06,0.12,0.24,0.3,0.14,0.54,0.36,0.12,0.24,0.6,0.16,0.42,0.18,0.06,0,0.24,0.1,0,0.42,0.24,0.66,0.3,
0.00208014,0.3,0.2,0.08,0.3,0.32,0.04,0.06,0.3,0.24,0.18,0.24,0.54,0.06,0.9,0.18,0.24,0.24,0.3,0,0.54,0.24,0.24,0.36,0.72,0.26,0.42,0.3,0.06,0,0.24,0.08,0,0.42,0.36,0.66,0.3,
0.00210014,0.3,0.18,0.06,0.28,0.3,0.04,0.04,0.3,0.12,0.18,0.24,0.66,0.16,0.78,0.18,0.12,0.12,0.3,0.1,0.66,0.12,0.36,0.36,0.84,0.24,0.42,0.18,0.06,0,0.12,0,0,0.42,0.24,0.54,0.42,
0.00212014,0.3,0.04,0,0.38,0.28,0.02,0.02,0.18,0.12,0.06,0.24,0.66,0.26,0.78,0.06,0.24,0.12,0.3,0,0.78,0.12,0.24,0.24,0.84,0.22,0.42,0.3,0,0,0.12,0.1,0,0.42,0.12,0.42,0.54,
0.00214014,0.3,0.14,0.1,0.24,0.14,0.12,0.12,0.18,0,0.06,0.12,0.66,0.24,0.9,0.06,0.24,0.12,0.3,0,0.78,0.12,0.24,0.24,0.72,0.2,0.3,0.42,0,0,0.12,0,0.06,0.42,0.12,0.42,0.66,
0.00216014,0.3,0.12,0.08,0.34,0,0.22,0.1,0.3,0.12,0.06,0.12,0.54,0.22,0.9,0.06,0.24,0.24,0.3,0.04,0.66,0.24,0.24,0.12,0.72,0.06,0.3,0.42,0.12,0.06,0.12,0,0.06,0.3,0.12,0.54,0.66,
0.00218014,0.3,0.22,0.18,0.2,0.1,0.2,0,0.42,0.12,0,0,0.54,0.2,0,0,0.36,0.24,0.3,0,0.78,0.12,0.24,0.12,0.72,0,0.42,0.42,0.12,0.06,0,0.1,0.06,0.3,0,0.54,0.54,
0.00220014,0.3,0.32,0.28,0.3,0,0.06,0,0.42,0.12,0.06,0,0.54,0.18,0,0.12,0.48,0.24,0.18,0,0.78,0.24,0.36,0,0.84,0.04,0.42,0.42,0.24,0.06,0,0.08,0.06,0.3,0,0.42,0.42,
0.00222014,0.18,0.42,0.14,0.4,0.1,0,0,0.42,0.24,0,0.12,0.54,0.04,0,0.12,0.36,0.36,0.18,0,0.66,0.24,0.48,0.06,0.84,0.02,0.54,0.54,0.36,0,0,0.18,0.18,0.3,0,0.54,0.54,
0.00224014,0.3,0.52,0.12,0.26,0.08,0,0,0.42,0.24,0.12,0.12,0.54,0.02,0.12,0.12,0.24,0.48,0.06,0,0.78,0.12,0.48,0,0.84,0.12,0.54,0.66,0.36,0.12,0,0.16,0.3,0.3,0,0.66,0.54,
0.00226014,0.3,0.62,0.1,0.24,0.06,0.1,0,0.3,0.12,0.12,0.24,0.66,0,0,0.12,0.12,0.6,0.06,0.1,0.78,0,0.6,0.06,0.96,0.22,0.54,0.78,0.36,0,0,0.26,0.42,0.18,0,0.78,0.42,
0.00227014,0.36,0.56,0.04,0.3,0,0.16,0,0.36,0.06,0.18,0.18,0.6,0,0.06,0.06,0.18,0.54,0.12,0.16,0.72,0.06,0.66,0.12,0,0.16,0.48,0.84,0.42,0,0.06,0.32,0.48,0.12,0.06,0.72,0.48,
0.00228014,0.42,0.6,0.08,0.22,0,0.08,0,0.3,0.12,0.12,0.24,0.66,0,0.12,0,0.12,0.48,0.18,0.2,0.78,0.12,0.6,0.18,0.06,0.08,0.42,0.78,0.36,0,0,0.24,0.54,0.06,0.12,0.66,0.54,
0.00230014,0.54,0.7,0.06,0.2,0,0.06,0,0.18,0,0.12,0.36,0.66,0,0.12,0,0.12,0.6,0.06,0.06,0.66,0,0.72,0.3,0.18,0.06,0.42,0.78,0.36,0,0,0.22,0.54,0.06,0.12,0.66,0.42,
0.00232014,0.66,0.68,0,0.18,0,0.16,0,0.18,0,0.24,0.36,0.66,0.04,0.24,0.06,5.55112e-17,0.6,0.06,0.04,0.54,0,0.72,0.3,0.18,0,0.42,0.78,0.36,0.12,0.06,0.2,0.54,0.06,0.12,0.78,0.54,
0.00234014,0.66,0.66,0,0.16,0.1,0.26,0.04,0.18,0.12,0.24,0.24,0.66,0.02,0.24,0.06,0.12,0.48,0.06,0.14,0.42,0,0.84,0.42,0.06,0.04,0.54,0.66,0.36,0.12,0.06,0.06,0.54,0.06,0.12,0.78,0.42,
0.00236014,0.66,0.76,0.04,0.14,0.08,0.36,0.04,0.06,0,0.24,0.36,0.66,0.12,0.36,0.06,0.12,0.48,0.18,0,0.54,0.12,0.96,0.54,0,0.04,0.66,0.78,0.36,0.12,0.18,0.04,0.54,0.18,0.24,0.78,0.42,
0.00238014,0.54,0.74,0.14,0.24,0.18,0.34,0,0.18,0.06,0.24,0.36,0.54,0.22,0.36,0.06,0.12,0.48,0.18,0.04,0.54,0,0,0.54,0,0.02,0.66,0.78,0.48,0.12,0.3,0.04,0.42,0.18,0.24,0.78,0.3,
0.00240014,0.66,0.84,0.12,0.1,0.04,0.32,0,0.06,0.18,0.12,0.36,0.54,0.08,0.36,0.06,5.55112e-17,0.48,0.18,0.02,0.42,0,0.06,0.42,0.12,0,0.78,0.66,0.36,0.12,0.3,0.02,0.42,0.18,0.36,0.78,0.18,
0.00242014,0.54,0.82,0.1,0,0,0.3,0.04,0.06,0.18,0.24,0.36,0.42,0.06,0.48,0.06,5.55112e-17,0.36,0.06,0.12,0.54,0,0.06,0.54,0.12,0.1,0.78,0.66,0.36,0,0.18,0,0.3,0.18,0.24,0.66,0.3,
0.00244014,0.42,0.8,0.08,0.04,0,0.28,0,0.06,0.06,0.12,0.24,0.42,0.04,0.48,0.06,0.06,0.48,0.06,0.22,0.66,0,0.18,0.54,0,0,0.78,0.66,0.24,0,0.06,0,0.3,0.3,0.36,0.66,0.18,
0.00246014,0.42,0.78,0.06,0.14,0,0.38,0,0.18,0.18,0.24,0.12,0.42,0.02,0.6,0,0.06,0.48,0,0.2,0.54,0.06,0.18,0.66,0.06,0,0.78,0.66,0.12,0.12,0,0,0.18,0.3,0.48,0.54,0.18,
0.00248014,0.42,0.88,0.16,0,0,0.24,0.1,0.06,0.18,0.24,0,0.42,0,0.48,0.12,0.06,0.48,0.12,0.18,0.66,0.18,0.3,0.66,0.06,0,0.78,0.66,0.24,0.12,0.06,0.1,0.18,0.3,0.36,0.66,0.18,
0.00250014,0.3,0.86,0.02,0,0,0.1,0.08,0,0.06,0.12,0,0.42,0.1,0.6,0.12,0.18,0.6,0.12,0.16,0.66,0.3,0.18,0.66,0.06,0,0.9,0.66,0.36,0.12,0.06,0.08,0.18,0.18,0.24,0.66,0.18,
0.00252014,0.3,0.96,0,0,0.1,0.08,0.06,0,0.06,0.12,0,0.3,0.2,0.6,0.12,0.18,0.6,0.24,0.02,0.66,0.18,0.18,0.54,0,0,0.9,0.66,0.36,0.12,0.18,0.06,0.3,0.18,0.24,0.66,0.18,
0.00253014,0.36,0,0,0,0.16,0.14,0.12,0.06,0,0.18,0,0.24,0.26,0.66,0.18,0.24,0.66,0.3,0,0.72,0.24,0.12,0.48,0,0.06,0.96,0.6,0.42,0.06,0.24,0.12,0.36,0.12,0.3,0.6,0.12,
0.00254014,0.42,0.06,0,0,0.2,0.06,0.16,0,0,0.24,0,0.3,0.3,0.72,0.12,0.3,0.72,0.24,0.04,0.66,0.18,0.18,0.42,0,0.1,0,0.54,0.36,0,0.18,0.04,0.3,0.18,0.24,0.54,0.06,
0.00254014,0.42,0.06,0,0,0.2,0.06,0.16,0,0,0.24,0,0.3,0.3,0.72,0.12,0.3,0.72,0.24,0.04,0.66,0.18,0.18,0.42,0,0.1,0,0.54,0.36,0,0.18,0.04,0.3,0.18,0.24,0.54,0.06,
0.00256014,0.3,0,0.1,0,0.18,0,0.02,0,0,0.12,0.12,0.18,0.4,0.72,0.12,0.18,0.84,0.36,0.02,0.78,0.06,0.06,0.42,0.12,0,0,0.54,0.48,0.12,0.18,0.02,0.3,0.18,0.24,0.54,0.06,
0.00258014,0.18,0.06,0.08,0.04,0.16,0,0,0.06,0.06,0,0,0.18,0.38,0.6,0.12,0.3,0.84,0.36,0,0.9,0.06,0.06,0.42,0.12,0,0,0.54,0.36,0.12,0.18,0,0.18,0.06,0.12,0.42,0,
0.00260014,0.06,0.18,0.06,0.02,0.14,0,0,0.06,0.06,0.06,0,0.06,0.48,0.6,0.12,0.42,0.96,0.36,0.04,0,0.18,0.18,0.3,0.12,0.04,0,0.42,0.24,0.12,0.3,0.04,0.06,0.06,0.24,0.54,0.06,
0.00260014,0.06,0.18,0.06,0.02,0.14,0,0,0.06,0.06,0.06,0,0.06,0.48,0.6,0.12,0.42,0.96,0.36,0.04,0,0.18,0.18,0.3,0.12,0.04,0,0.42,0.24,0.12,0.3,0.04,0.06,0.06,0.24,0.54,0.06,
0.00261014,5.55112e-17,0.12,0.12,0.08,0.2,0,0.06,0,0,0.12,0,0.12,0.54,0.54,0.18,0.36,0,0.3,0.1,0.06,0.12,0.24,0.36,0.06,0,0.06,0.36,0.18,0.18,0.36,0.1,5.55112e-17,5.55112e-17,0.3,0.6,0.12,
0.00262014,0.06,0.18,0.16,0,0.24,0,0,0.06,0,0.18,0.06,0.18,0.46,0.6,0.12,0.42,0,0.36,0.02,0.12,0.06,0.3,0.42,0.12,0.04,0.12,0.3,0.24,0.24,0.42,0.02,0.06,0.06,0.24,0.54,0.06,
0.00264014,0.06,0.06,0.26,0.04,0.22,0.1,0,0.18,0.06,0.06,0.06,0.18,0.44,0.6,0.12,0.42,0.06,0.36,0.12,0,0,0.3,0.42,0.12,0.04,0,0.3,0.24,0.24,0.42,0.12,0.06,0.06,0.24,0.54,0.18,
0.00266014,0.06,0,0.24,0.02,0.2,0.08,0,0.06,0.06,0.18,0.06,0.06,0.3,0.48,0.24,0.42,0,0.24,0.1,0,0,0.3,0.42,0.12,0.04,0,0.42,0.12,0.24,0.42,0.22,0.06,0,0.36,0.42,0.18,
0.00268014,0.18,0,0.22,0,0.06,0.06,0.1,0.06,0.06,0.3,0.06,0.06,0.4,0.48,0.12,0.42,0.06,0.24,0.08,0,0,0.42,0.3,0.12,0.04,0,0.54,0,0.36,0.42,0.2,0.06,0,0.36,0.42,0.18,
0.00270014,0.06,0,0.2,0,0.04,0.04,0,0.06,0.18,0.3,0.18,0.06,0.38,0.36,0.12,0.42,0.18,0.24,0.06,0,0,0.3,0.3,0,0.02,0,0.66,0.06,0.48,0.42,0.06,0.18,0.12,0.36,0.54,0.06,
0.00272014,0.18,0,0.18,0,0.14,0.02,0,0.06,0.18,0.42,0.18,0.06,0.36,0.36,0,0.3,0.18,0.12,0.04,0,0.12,0.42,0.3,0,0,0.12,0.66,0.06,0.36,0.42,0,0.3,0.12,0.36,0.54,0.18,
0.00274014,0.06,0.06,0.28,0.1,0.12,0,0,0.18,0.18,0.54,0.18,0.18,0.34,0.48,0,0.3,0.18,0.12,0,0.06,0.12,0.42,0.18,0.12,0.04,0,0.78,0.06,0.24,0.3,0,0.3,0.12,0.24,0.66,0.18,
0.00276014,0.06,0,0.26,0,0.1,0,0.1,0.06,0.18,0.66,0.18,0.06,0.44,0.48,0.06,0.3,0.18,0.24,0.04,0.06,0.24,0.54,0.3,0.24,0,0,0.78,0.06,0.36,0.3,0,0.18,0.12,0.24,0.66,0.06,
0.00278014,0.18,0.06,0.24,0,0.08,0,0.2,0,0.18,0.78,0.3,0,0.42,0.6,0.18,0.42,0.3,0.24,0,0.18,0.12,0.54,0.3,0.24,0,0.12,0.78,0.06,0.36,0.18,0.1,0.18,0.12,0.24,0.54,0.06,
0.00280014,0.3,0.18,0.22,0,0.06,0,0.18,0,0.3,0.66,0.3,0,0.4,0.48,0.18,0.3,0.3,0.24,0,0.3,0.12,0.54,0.3,0.36,0.04,0.12,0.78,0.18,0.48,0.06,0.08,0.18,0.12,0.12,0.42,0.18,
0.00282014,0.42,0.06,0.2,0.04,0.16,0,0.16,0.06,0.3,0.66,0.18,0,0.26,0.48,0.3,0.18,0.18,0.12,0,0.18,0.12,0.66,0.18,0.24,0,0,0.78,0.18,0.36,0.06,0.06,0.18,0.12,0.12,0.54,0.18,
0.00284014,0.54,0.06,0.06,0.04,0.26,0,0.26,0.06,0.3,0.66,0.18,0.12,0.24,0.6,0.3,0.06,0.18,0.24,0,0.18,0.24,0.66,0.06,0.36,0,0.06,0.66,0.06,0.24,0.06,0.04,0.06,0.12,0.12,0.54,0.18,
0.00286014,0.54,0,0.04,0.02,0.36,0.1,0.24,0.06,0.3,0.78,0.06,0,0.22,0.48,0.3,0.06,0.06,0.12,0,0.18,0.24,0.66,0.18,0.48,0,0.06,0.66,0,0.24,0.18,0.14,0.18,0.24,0.12,0.66,0.06,
0.00288014,0.54,0,0.02,0,0.34,0.08,0.1,0.18,0.42,0.78,0.06,0,0.08,0.6,0.3,0,0,0.12,0.04,0.18,0.24,0.66,0.06,0.48,0.1,0.18,0.66,0.12,0.12,0.3,0.12,0.06,0.12,0.12,0.78,0.06,
0.00290014,0.66,0,0.04,0.1,0.32,0.06,0,0.18,0.42,0.78,0,0.12,0.06,0.6,0.18,0,0.12,0,0.02,0.18,0.24,0.66,0.06,0.48,0.2,0.18,0.66,0.12,0.12,0.18,0.1,0.06,0.12,0.12,0.66,0.06,
0.00292014,0.54,0,0.02,0,0.42,0.04,0,0.18,0.42,0.78,0,0,0.04,0.72,0.18,0,0.24,0,0.04,0.18,0.12,0.66,0.18,0.48,0.18,0.3,0.66,0.12,0.24,0.18,0.2,0.06,0.12,0.12,0.54,0,
0.00294014,0.66,0.06,0,0.04,0.4,0,0,0.3,0.54,0.78,0,0,0.04,0.6,0.3,0,0.24,0,0.04,0.18,0.24,0.54,0.18,0.6,0.04,0.18,0.66,0.12,0.24,0.3,0.06,0,0.12,0.12,0.54,0.12,
0.00296014,0.66,0.06,0.04,0.14,0.38,0.1,0.04,0.18,0.42,0.78,0.12,0.12,0.04,0.72,0.3,0.12,0.12,0,0.02,0.18,0.12,0.66,0.3,0.72,0,0.18,0.54,0.12,0.24,0.42,0.16,0,0,0.12,0.54,0.12,
0.00298014,0.54,0,0,0.12,0.24,0,0.02,0.3,0.3,0.78,0.12,0.12,0.14,0.72,0.3,0.12,0.24,0,0,0.18,0.24,0.78,0.3,0.72,0,0.18,0.42,0,0.36,0.3,0.14,0,0.12,0,0.66,0,
0.00300014,0.42,0,0.04,0.22,0.22,0,0,0.3,0.3,0.9,0,0.12,0,0.6,0.18,0,0.36,0,0,0.18,0.24,0.9,0.42,0.72,0.04,0.18,0.3,0.06,0.36,0.18,0.12,0.06,0.12,0.06,0.78,0,
0.00302014,0.42,0,0.04,0.32,0.32,0,0.1,0.3,0.18,0.9,0,0,0,0.72,0.3,0.06,0.24,0.06,0,0.06,0.12,0.78,0.42,0.72,0.14,0.06,0.42,0.18,0.36,0.06,0.22,0.18,0.12,0.06,0.9,0,
0.00304014,0.3,0.06,0.14,0.3,0.3,0.04,0.08,0.3,0.3,0.9,0,0,0,0.84,0.42,0,0.24,0.06,0.1,0.06,0.12,0.78,0.42,0.72,0,0.06,0.54,0.3,0.36,0.06,0.32,0.18,0,0.06,0.9,0.12,
0.00306014,0.3,0,0.12,0.4,0.4,0,0,0.3,0.3,0.78,0,0.06,0.04,0.84,0.54,0.06,0.36,0.06,0,0.06,0.12,0.78,0.54,0.72,0,0.06,0.54,0.3,0.48,0,0.18,0.18,0.12,0.06,0.9,0.12,
0.00308014,0.42,0,0.1,0.38,0.38,0,0.1,0.3,0.18,0.78,0,0.06,0,0.72,0.54,0.06,0.36,0.06,0.04,0.06,0.24,0.78,0.54,0.72,0.1,0.06,0.42,0.3,0.6,0.06,0.28,0.06,0.12,0.06,0.78,0,
0.00310014,0.42,0,0.08,0.48,0.36,0,0.2,0.42,0.18,0.78,0.12,0.06,0,0.72,0.54,0.06,0.36,0.06,0.02,0.06,0.36,0.66,0.66,0.6,0.08,0.18,0.42,0.3,0.72,0.06,0.26,0.06,0.12,0.06,0.78,0.06,
0.00312014,0.3,0,0.18,0.34,0.22,0.1,0.06,0.42,0.3,0.9,0.12,0.18,0,0.84,0.42,0.06,0.24,0.06,0,0.06,0.24,0.54,0.54,0.48,0.06,0.18,0.54,0.3,0.84,0.18,0.36,0.06,0.12,0.18,0.66,0.06,
0.00314014,0.42,0.12,0.04,0.32,0.08,0,0.04,0.54,0.42,0,0.24,0.18,0,0.84,0.3,0.18,0.36,0.06,0.1,0.18,0.24,0.54,0.54,0.36,0.04,0.06,0.42,0.18,0.72,0.18,0.34,0.06,0,0.18,0.66,0,
0.00316014,0.42,0.24,0.14,0.3,0,0.1,0.14,0.66,0.54,0,0.12,0.18,0,0.72,0.3,0.18,0.36,0.06,0.08,0.06,0.24,0.66,0.42,0.48,0.02,0.06,0.54,0.06,0.84,0.18,0.44,0.06,0.12,0.18,0.78,0.12,
0.00318014,0.42,0.12,0,0.28,0,0.08,0.12,0.78,0.66,0,0.12,0.18,0.1,0.72,0.42,0.18,0.48,0.18,0,0.18,0.12,0.66,0.42,0.36,0,0.18,0.66,0,0.96,0.18,0.42,0.06,0,0.18,0.78,0.12,
0.00320014,0.54,0.24,0.1,0.14,0.1,0,0,0.9,0.66,0,0.24,0.18,0,0.72,0.3,0.3,0.48,0.18,0,0.18,0,0.66,0.42,0.36,0.04,0.18,0.78,0,0.06,0.3,0.28,0,0.12,0.18,0.78,0.12,
0.00322014,0.66,0.24,0,0.12,0.08,0.1,0,0.9,0.66,0.06,0.24,0.3,0,0.72,0.18,0.42,0.48,0.3,0.04,0.06,0,0.66,0.3,0.36,0,0.18,0.9,0.12,0.06,0.3,0.14,0.12,0,0.18,0.66,0.24,
0.00324014,0.78,0.12,0.1,0.22,0.06,0.08,0,0.78,0.78,0.06,0.24,0.42,0,0.6,0.18,0.42,0.48,0.42,0.14,0.06,0,0.66,0.42,0.24,0.1,0.18,0,0.12,0.18,0.3,0.12,0.24,0,0.18,0.66,0.24,
0.00326014,0.66,0,0.08,0.08,0.16,0.06,0.1,0.78,0.78,0.06,0.12,0.3,0.04,0.72,0.18,0.42,0.36,0.42,0.12,0.18,0.12,0.66,0.42,0.12,0.08,0.06,0,0.12,0.3,0.42,0,0.24,0.12,0.18,0.54,0.24,
0.00328014,0.78,0,0,0.18,0.14,0.04,0.08,0.66,0.78,0.18,0.24,0.3,0.14,0.84,0.06,0.42,0.36,0.3,0.1,0.06,0.12,0.54,0.42,0.12,0.06,0.06,0,0.12,0.18,0.42,0,0.24,0.12,0.18,0.42,0.24,
0.00330014,0.78,0,0.1,0.28,0.12,0.14,0.06,0.78,0.66,0.18,0.12,0.42,0,0.84,0.06,0.42,0.36,0.3,0.08,0.06,0.12,0.66,0.42,5.55112e-17,0.04,0.18,0.06,0.24,0.18,0.42,0,0.24,0.24,0.18,0.3,0.24,
0.00332014,0.78,0,0.08,0.26,0,0.12,0.04,0.9,0.78,0.18,0.24,0.42,0.1,0.84,0.06,0.42,0.24,0.18,0,0.18,0,0.78,0.42,0.12,0.04,0.06,0,0.12,0.18,0.54,0,0.12,0.24,0.06,0.18,0.36,
0.00334014,0.9,0.06,0.06,0.36,0.04,0.22,0.02,0,0.9,0.18,0.12,0.42,0.2,0.96,0.06,0.42,0.24,0.18,0.1,0.06,0.12,0.78,0.54,0.12,0,0.06,0.06,0,0.06,0.54,0,0.12,0.12,0,0.06,0.36,
